Symbol,Year,Revenue,NetIncome,Equity,Shares
SWELECTES,2024,2365420000.0,524237000.0,8379721000.0,15158760.0
SWELECTES,2023,2362864000.0,276554000.0,7872336000.0,15158760.0
SWELECTES,2022,3442742000.0,481570000.0,7756013000.0,15158760.0
SWIGGY,2025,150461240000.0,-31167990000.0,102194870000.0,2596485720.0
SWIGGY,2024,110726390000.0,-23502430000.0,-77818030000.0,2596485720.0
SWIGGY,2023,81384980000.0,-41793050000.0,-65059300000.0,2596485720.0
SWIGGY,2022,55675260000.0,-36288960000.0,-32956300000.0,2596485720.0
SWSOLAR,2025,63000900000.0,814500000.0,10070600000.0,233531720.0
SWSOLAR,2024,30351100000.0,-2119200000.0,9691700000.0,233531720.0
SWSOLAR,2023,20133600000.0,-11695500000.0,-2250810000.0,233531720.0
SWSOLAR,2022,51973800000.0,-9094600000.0,9167600000.0,233531720.0
SYMPHONY,2025,15727000000.0,2125000000.0,7605400000.0,68671400.0
SYMPHONY,2024,11536300000.0,1481300000.0,7490100000.0,68671400.0
SYMPHONY,2023,11838400000.0,1164200000.0,8809100000.0,68671400.0
SYMPHONY,2022,10349200000.0,1203100000.0,8394700000.0,68671400.0
SYNCOMF,2025,4573731000.0,494346000.0,3421576000.0,940000000.0
SYNCOMF,2024,2592440000.0,253142000.0,2881428000.0,940000000.0
SYNCOMF,2023,2224861000.0,200707000.0,2560147000.0,940000000.0
SYNCOMF,2022,2178246000.0,197904000.0,2222216000.0,940000000.0
SYNGENE,2025,35128000000.0,4962000000.0,47268000000.0,401751784.0
SYNGENE,2024,33695000000.0,5100000000.0,42577000000.0,401751784.0
SYNGENE,2023,30802000000.0,4644000000.0,36180000000.0,401751784.0
SYNGENE,2022,25067000000.0,3958000000.0,32976000000.0,401751784.0
SYRMA,2025,37159890000.0,1698710000.0,17499640000.0,192624977.0
SYRMA,2024,31302650000.0,1073280000.0,16126080000.0,192624977.0
SYRMA,2023,20098240000.0,1193200000.0,15402780000.0,192624977.0
SYRMA,2022,10132800000.0,555380000.0,5720560000.0,192624977.0
SYSTMTXC,2025,1250749000.0,457613000.0,2998411000.0,136538010.0
SYSTMTXC,2024,1121326000.0,533463000.0,1523144000.0,136538010.0
SYSTMTXC,2023,679444000.0,50823000.0,990937000.0,136538010.0
SYSTMTXC,2022,812001000.0,174971000.0,949861000.0,136538010.0
TAINWALCHM,2025,164170000.0,49195000.0,1536203000.0,9363863.0
TAINWALCHM,2024,180300000.0,48146000.0,1175415000.0,9363863.0
TAINWALCHM,2023,128337000.0,32815000.0,987198000.0,9363863.0
TAINWALCHM,2022,77202000.0,3686000.0,902479000.0,9363863.0
TAJGVK,2025,4421904000.0,948525000.0,6549672000.0,62701495.0
TAJGVK,2024,4016218000.0,744061000.0,5477516000.0,62701495.0
TAJGVK,2023,3777444000.0,798220000.0,4613200000.0,62701495.0
TAJGVK,2022,2209824000.0,99049000.0,3683396000.0,62701495.0
TAKE,2025,0.0,7380000.0,205270000.0,146224984.0
TAKE,2024,36020000.0,-663760000.0,-88730000.0,146224984.0
TAKE,2023,1890700000.0,-468640000.0,1086020000.0,146224984.0
TAKE,2022,6526460000.0,-828090000.0,1810430000.0,146224984.0
TALBROAUTO,2025,8270522000.0,944327000.0,6326377000.0,61728150.0
TALBROAUTO,2024,7292759000.0,1099763000.0,5371811000.0,61728150.0
TALBROAUTO,2023,6067916000.0,555770000.0,3675191000.0,61728150.0
TALBROAUTO,2022,5421640000.0,448862000.0,3018823000.0,61728150.0
TANLA,2025,40277215000.0,5072828000.0,22682942000.0,131997759.0
TANLA,2024,39277912000.0,5483155000.0,19417821000.0,131997759.0
TANLA,2023,33545549000.0,4476486000.0,15174935000.0,131997759.0
TANLA,2022,32059733000.0,5392791000.0,13540437000.0,131997759.0
TARACHAND,2025,2478180000.0,248572000.0,1213607000.0,78824900.0
TARACHAND,2024,1720206000.0,161329000.0,948938000.0,78824900.0
TARACHAND,2023,1410594000.0,93570000.0,721189000.0,78824900.0
TARACHAND,2022,1281904000.0,23732000.0,573259000.0,78824900.0
TARAPUR,2025,0.0,161501000.0,6361000.0,19500011.0
TARAPUR,2024,0.0,-12490000.0,-153217000.0,19500011.0
TARAPUR,2023,34879000.0,-273289000.0,-144557000.0,19500011.0
TARAPUR,2022,20123000.0,61284000.0,84799000.0,19500011.0
TARC,2025,278343000.0,-2312166000.0,10429559000.0,295096335.0
TARC,2024,636863000.0,-770460000.0,12745729000.0,295096335.0
TARC,2023,1845224000.0,203396000.0,13516464000.0,295096335.0
TARC,2022,954532000.0,-2327406000.0,13317597000.0,295096335.0
TARIL,2025,19902203000.0,2142728000.0,12519183000.0,300165834.0
TARIL,2024,12672693000.0,444973000.0,5544252000.0,300165834.0
TARIL,2023,13729082000.0,407385000.0,3941311000.0,300165834.0
TARIL,2022,11450722000.0,139870000.0,3565349000.0,300165834.0
TARMAT,2025,1012835000.0,18690000.0,1732690000.0,25064255.0
TARMAT,2024,893534000.0,-11321000.0,1296364000.0,25064255.0
TARMAT,2023,1436641000.0,74150000.0,1307206000.0,25064255.0
TARMAT,2022,1810084000.0,45768000.0,935745000.0,25064255.0
TARSONS,2025,3906270000.0,297700000.0,6302110000.0,53206281.0
TARSONS,2024,2947440000.0,426400000.0,6128620000.0,53206281.0
TARSONS,2023,2813620000.0,807140000.0,5693030000.0,53206281.0
TARSONS,2022,2991900000.0,1006640000.0,4898300000.0,53206281.0
TASTYBITE,2025,5531350000.0,256080000.0,3113120000.0,2566000.0
TASTYBITE,2024,5391160000.0,415170000.0,2865730000.0,2566000.0
TASTYBITE,2023,4743270000.0,302100000.0,2434920000.0,2566000.0
TASTYBITE,2022,3706660000.0,103280000.0,2171780000.0,2566000.0
TATACHEM,2025,147750000000.0,2020000000.0,215940000000.0,254756278.0
TATACHEM,2024,153020000000.0,2820000000.0,222410000000.0,254756278.0
TATACHEM,2023,166800000000.0,23350000000.0,197210000000.0,254756278.0
TATACHEM,2022,125170000000.0,12530000000.0,182530000000.0,254756278.0
TATACOMM,2025,229886600000.0,16252700000.0,30211700000.0,285000000.0
TATACOMM,2024,207846800000.0,11234700000.0,17864100000.0,285000000.0
TATACOMM,2023,178382600000.0,17959600000.0,15182600000.0,285000000.0
TATACOMM,2022,167247300000.0,14817600000.0,9275900000.0,285000000.0
TATACONSUM,2025,175084100000.0,12784700000.0,200010800000.0,989561780.0
TATACONSUM,2024,150985100000.0,11503300000.0,160567900000.0,989561780.0
TATACONSUM,2023,136598100000.0,12037700000.0,162767100000.0,989561780.0
TATACONSUM,2022,123470100000.0,9357800000.0,151419400000.0,989561780.0
TATAELXSI,2025,37290483000.0,7849368000.0,28599685000.0,62296683.0
TATAELXSI,2024,35521457000.0,7922379000.0,25056563000.0,62296683.0
TATAELXSI,2023,31447225000.0,7551932000.0,20857671000.0,62296683.0
TATAELXSI,2022,24707992000.0,5496715000.0,16009029000.0,62296683.0
TATAINVEST,2025,4090560000.0,3120903000.0,310907701000.0,505952960.0
TATAINVEST,2024,4398700000.0,3849636000.0,299651030000.0,505952960.0
TATAINVEST,2023,3052297000.0,2518746000.0,195717825000.0,505952960.0
TATAINVEST,2022,2717652000.0,2142449000.0,196757465000.0,505952960.0
TATAPOWER,2025,641277500000.0,39710000000.0,358406700000.0,3195339547.0
TATAPOWER,2024,603880300000.0,36962500000.0,323552900000.0,3195339547.0
TATAPOWER,2023,541176100000.0,33364400000.0,287874300000.0,3195339547.0
TATAPOWER,2022,418466700000.0,22092900000.0,224415600000.0,3195339547.0
TATASTEEL,2025,2168403500000.0,34205100000.0,911696300000.0,12471847611.0
TATASTEEL,2024,2272962000000.0,-44374400000.0,920357600000.0,12471847611.0
TATASTEEL,2023,2416362500000.0,87604000000.0,1030821000000.0,12471847611.0
TATASTEEL,2022,2423268700000.0,401539300000.0,1144430400000.0,12471847611.0
TATATECH,2025,51643800000.0,6769500000.0,35794200000.0,405979321.0
TATATECH,2024,51132100000.0,6793700000.0,32208200000.0,405979321.0
TATATECH,2023,44125900000.0,6240300000.0,29894500000.0,405979321.0
TATATECH,2022,35284550000.0,4369910000.0,22801610000.0,405979321.0
TATVA,2025,3799010000.0,57130000.0,7388240000.0,23392055.0
TATVA,2024,3904950000.0,303540000.0,7370820000.0,23392055.0
TATVA,2023,4208910000.0,454870000.0,5147910000.0,23392055.0
TATVA,2022,4312930000.0,958740000.0,4730890000.0,23392055.0
TBOTEK,2025,16140390000.0,2298910000.0,11950570000.0,106537132.0
TBOTEK,2024,12809090000.0,2021470000.0,5448070000.0,106537132.0
TBOTEK,2023,9827670000.0,1442510000.0,3402860000.0,106537132.0
TBOTEK,2022,4368200000.0,337170000.0,2319040000.0,106537132.0
TBZ,2025,26198639000.0,683882000.0,6572094000.0,66730620.0
TBZ,2024,22987886000.0,544275000.0,6015339000.0,66730620.0
TBZ,2023,23934325000.0,401903000.0,5604083000.0,66730620.0
TBZ,2022,18436796000.0,201824000.0,5275826000.0,66730620.0
TCI,2025,44876670000.0,4123810000.0,21547490000.0,76743797.0
TCI,2024,40191710000.0,3508000000.0,20038230000.0,76743797.0
TCI,2023,37789990000.0,3173350000.0,17017880000.0,76743797.0
TCI,2022,32588050000.0,2896080000.0,14302760000.0,76743797.0
TCIEXP,2025,12082700000.0,858100000.0,7644100000.0,38418990.0
TCIEXP,2024,12538200000.0,1316700000.0,7039700000.0,38418990.0
TCIEXP,2023,12410100000.0,1392800000.0,5963700000.0,38418990.0
TCIEXP,2022,10814700000.0,1288400000.0,5361900000.0,38418990.0
TCIFINANCE,2024,0.0,-4797000.0,-633598000.0,12872493.0
TCIFINANCE,2023,0.0,-25103000.0,-628530000.0,12872493.0
TCIFINANCE,2022,0.0,-329658000.0,-467459000.0,12872493.0
TCPLPACK,2025,17425720000.0,1430114000.0,6437587000.0,9080508.0
TCPLPACK,2024,15127795000.0,993915000.0,5226006000.0,9080508.0
TCPLPACK,2023,14422056000.0,1110697000.0,4417575000.0,9080508.0
TCPLPACK,2022,10653755000.0,473469000.0,3399301000.0,9080508.0
TCS,2025,2553240000000.0,485530000000.0,947560000000.0,3618087518.0
TCS,2024,2408930000000.0,459080000000.0,904890000000.0,3618087518.0
TCS,2023,2254580000000.0,421470000000.0,904240000000.0,3618087518.0
TCS,2022,1917540000000.0,383270000000.0,891390000000.0,3618087518.0
TDPOWERSYS,2025,12564565000.0,1745751000.0,8603044000.0,156214831.0
TDPOWERSYS,2024,9758856000.0,1183492000.0,7051335000.0,156214831.0
TDPOWERSYS,2023,8493018000.0,968123000.0,6045197000.0,156214831.0
TDPOWERSYS,2022,7843170000.0,704962000.0,5271643000.0,156214831.0
TEAMGTY,2025,33196000.0,23470000.0,477676000.0,8993149.0
TEAMGTY,2024,31446000.0,17922000.0,454314000.0,8993149.0
TEAMGTY,2023,4951000.0,9366000.0,436528000.0,8993149.0
TEAMGTY,2022,12189000.0,15653000.0,427076000.0,8993149.0
TEAMLEASE,2025,110927500000.0,1087600000.0,9088000000.0,16764068.0
TEAMLEASE,2024,93120300000.0,1121500000.0,7980200000.0,16764068.0
TEAMLEASE,2023,78599300000.0,1113400000.0,8076300000.0,16764068.0
TEAMLEASE,2022,64798231000.0,384283000.0,6932092000.0,16764068.0
TECHM,2025,529883000000.0,42515000000.0,273615000000.0,885605623.0
TECHM,2024,519956000000.0,23578000000.0,266694000000.0,885605623.0
TECHM,2023,532902000000.0,48313000000.0,279245000000.0,885605623.0
TECHM,2022,446460000000.0,55661000000.0,268857000000.0,885605623.0
TECHNOE,2025,22427460000.0,3781157000.0,37396219000.0,116299574.0
TECHNOE,2024,14975874000.0,2710271000.0,21632070000.0,116299574.0
TECHNOE,2023,8273553000.0,966101000.0,19301758000.0,116299574.0
TECHNOE,2022,9896980000.0,2430586000.0,18367302000.0,116299574.0
TECILCHEM,2025,0.0,-3874000.0,-182483000.0,18963700.0
TECILCHEM,2024,0.0,-4153000.0,-178462000.0,18963700.0
TECILCHEM,2023,0.0,-13981000.0,-174156000.0,18963700.0
TECILCHEM,2022,0.0,-3827000.0,-160014000.0,18963700.0
TEGA,2025,16118530000.0,2001200000.0,13966920000.0,75127698.0
TEGA,2024,14638950000.0,1938570000.0,11918190000.0,75127698.0
TEGA,2023,11942840000.0,1840300000.0,10489920000.0,75127698.0
TEGA,2022,9325250000.0,1168990000.0,7360350000.0,75127698.0
TEJASNET,2025,84549600000.0,4465300000.0,38463200000.0,177383620.0
TEJASNET,2024,23143200000.0,629800000.0,31494900000.0,177383620.0
TEJASNET,2023,9195700000.0,-364100000.0,29729600000.0,177383620.0
TEJASNET,2022,5505900000.0,-627100000.0,19302500000.0,177383620.0
TEMBO,2025,7003757000.0,509650000.0,2113065000.0,15467146.0
TEMBO,2024,4298657000.0,142078000.0,661215000.0,15467146.0
TEMBO,2023,2498164000.0,57913000.0,398836000.0,15467146.0
TEMBO,2022,1709582000.0,31534000.0,250020000.0,15467146.0
TENNIND,2025,48698970000.0,5520630000.0,16099700000.0,
TENNIND,2024,54493660000.0,4166580000.0,9800220000.0,
TENNIND,2023,47987030000.0,3810790000.0,12080350000.0,
TERASOFT,2025,1072559000.0,94149000.0,1224390000.0,12511875.0
TERASOFT,2024,844825000.0,39145000.0,1124862000.0,12511875.0
TERASOFT,2023,1165806000.0,34658000.0,1078685000.0,12511875.0
TERASOFT,2022,1263300000.0,-13015000.0,1073882000.0,12511875.0
TEXINFRA,2025,158741000.0,-72110000.0,13253640000.0,127426590.0
TEXINFRA,2024,160825000.0,53691000.0,14829908000.0,127426590.0
TEXINFRA,2023,165276000.0,31018000.0,6361687000.0,127426590.0
TEXINFRA,2022,189533000.0,-862472000.0,6666076000.0,127426590.0
TEXMOPIPES,2025,3911957000.0,191818000.0,2161667000.0,29195000.0
TEXMOPIPES,2024,5342196000.0,46355000.0,1968597000.0,29195000.0
TEXMOPIPES,2023,6384417000.0,-717604000.0,1868843000.0,29195000.0
TEXMOPIPES,2022,5644153000.0,146092000.0,2431170000.0,29195000.0
TEXRAIL,2025,50718724000.0,2491776000.0,27972158000.0,406864572.0
TEXRAIL,2024,34886468000.0,1132068000.0,25329572000.0,406864572.0
TEXRAIL,2023,22249638000.0,260263000.0,13921851000.0,406864572.0
TEXRAIL,2022,16015372000.0,205001000.0,13305401000.0,406864572.0
TFCILTD,2025,2444858000.0,1038132000.0,12163657000.0,462977240.0
TFCILTD,2024,2255493000.0,911079000.0,10896197000.0,462977240.0
TFCILTD,2023,2260358000.0,879495000.0,10171049000.0,462977240.0
TFCILTD,2022,2494310000.0,853187000.0,9369590000.0,462977240.0
TFL,2025,149001000.0,-50779000.0,310920000.0,55116194.0
TFL,2024,140886000.0,8003000.0,301917000.0,55116194.0
TFL,2023,94064000.0,-89987000.0,292154000.0,55116194.0
TFL,2022,127479000.0,-22787000.0,142135000.0,55116194.0
TGBHOTELS,2025,380566000.0,19437000.0,760867000.0,29286400.0
TGBHOTELS,2024,363348000.0,-35602000.0,741383000.0,29286400.0
TGBHOTELS,2023,383764000.0,13629000.0,775869000.0,29286400.0
TGBHOTELS,2022,267760000.0,-203749000.0,762047000.0,29286400.0
THANGAMAYL,2025,49105800000.0,1187100000.0,11023600000.0,31082021.0
THANGAMAYL,2024,38267800000.0,1232400000.0,4931800000.0,31082021.0
THANGAMAYL,2023,31525500000.0,797400000.0,3887900000.0,31082021.0
THANGAMAYL,2022,21930800000.0,385500000.0,3242500000.0,31082021.0
THEINVEST,2025,3378653000.0,425339000.0,7051798000.0,52242217.0
THEINVEST,2024,2727592000.0,185730000.0,6614208000.0,52242217.0
THEINVEST,2023,2920761000.0,115009000.0,6364010000.0,52242217.0
THEINVEST,2022,3092114000.0,15799000.0,6008291000.0,52242217.0
THEJO,2025,5507261000.0,498937000.0,2977789000.0,10845915.0
THEJO,2024,5588941000.0,556387000.0,2502848000.0,10845915.0
THEJO,2023,4739797000.0,324175000.0,1963054000.0,10845915.0
THEJO,2022,4235382000.0,376303000.0,1650012000.0,10845915.0
THELEELA,2025,13005730000.0,478270000.0,35569160000.0,333957878.0
THELEELA,2024,11714530000.0,-21270000.0,-28257230000.0,333957878.0
THELEELA,2023,8600580000.0,-616790000.0,-25119630000.0,333957878.0
THELEELA,2022,3801070000.0,-3198290000.0,-24520150000.0,333957878.0
THEMISMED,2025,4000801000.0,298330000.0,4026011000.0,92100120.0
THEMISMED,2024,3766324000.0,435238000.0,3776666000.0,92100120.0
THEMISMED,2023,3444550000.0,569010000.0,3394423000.0,92100120.0
THEMISMED,2022,3913480000.0,728808000.0,2874891000.0,92100120.0
THERMAX,2025,102558100000.0,6344700000.0,49368900000.0,112648438.0
THERMAX,2024,92372400000.0,6452800000.0,44398000000.0,112648438.0
THERMAX,2023,80339000000.0,4502900000.0,38680700000.0,112648438.0
THERMAX,2022,60640300000.0,3123100000.0,34924900000.0,112648438.0
THOMASCOOK,2025,79893200000.0,2543300000.0,22596100000.0,465853989.0
THOMASCOOK,2024,72120200000.0,2590300000.0,20573600000.0,465853989.0
THOMASCOOK,2023,49524500000.0,64600000.0,17133400000.0,465853989.0
THOMASCOOK,2022,18470730000.0,-2291980000.0,15622730000.0,465853989.0
THOMASCOTT,2025,1610322000.0,127976000.0,1059519000.0,14670380.0
THOMASCOTT,2024,912623000.0,100220000.0,506941000.0,14670380.0
THOMASCOTT,2023,627985000.0,28794000.0,143426000.0,14670380.0
THOMASCOTT,2022,323219000.0,6286000.0,102526000.0,14670380.0
THYROCARE,2025,6873500000.0,915100000.0,5467600000.0,159158067.0
THYROCARE,2024,5718800000.0,707600000.0,5267700000.0,159158067.0
THYROCARE,2023,5266700000.0,644900000.0,5343000000.0,159158067.0
THYROCARE,2022,5888600000.0,1761400000.0,5265700000.0,159158067.0
TI,2025,14341545000.0,2295929000.0,8822464000.0,247170825.0
TI,2024,13939530000.0,1380110000.0,6538876000.0,247170825.0
TI,2023,11558077000.0,1498989000.0,4829164000.0,247170825.0
TI,2022,7833725000.0,451872000.0,1335141000.0,247170825.0
TICL,2025,848600000.0,559800000.0,3036000000.0,155000000.0
TICL,2024,530500000.0,-222200000.0,2475500000.0,155000000.0
TICL,2023,937800000.0,-24100000.0,2560700000.0,155000000.0
TICL,2022,1000700000.0,-22600000.0,2584900000.0,155000000.0
TIGERLOGS,2025,5363050000.0,270080000.0,1383012000.0,105725000.0
TIGERLOGS,2024,2402585000.0,129639000.0,1108361000.0,105725000.0
TIGERLOGS,2023,4333478000.0,232122000.0,976285000.0,105725000.0
TIGERLOGS,2022,6151069000.0,336334000.0,744295000.0,105725000.0
TIIL,2025,24488289000.0,2561904000.0,17723147000.0,22672798.0
TIIL,2024,20614033000.0,2647183000.0,16750086000.0,22672798.0
TIIL,2023,18569300000.0,2633550000.0,14158172000.0,22672798.0
TIIL,2022,17963196000.0,2675168000.0,13366684000.0,22672798.0
TIINDIA,2025,189151400000.0,6737100000.0,55357300000.0,193552869.0
TIINDIA,2024,163349200000.0,6702700000.0,50996800000.0,193552869.0
TIINDIA,2023,144309500000.0,7888800000.0,39505700000.0,193552869.0
TIINDIA,2022,119825300000.0,7454000000.0,30710800000.0,193552869.0
TIJARIA,2025,0.0,-54301370.0,-325024920.0,28626579.0
TIJARIA,2024,1485130.0,-29164270.0,-270723550.0,28626579.0
TIJARIA,2023,138467210.0,-94555220.0,-241559280.0,28626579.0
TIJARIA,2022,548824010.0,-217049920.0,-147194570.0,28626579.0
TIL,2025,3135800000.0,28600000.0,823600000.0,70352056.0
TIL,2024,667000000.0,2539000000.0,315900000.0,70352056.0
TIL,2023,438200000.0,-910200000.0,-2923600000.0,70352056.0
TIL,2022,651600000.0,-4311700000.0,-2009800000.0,70352056.0
TIMETECHNO,2025,54570411000.0,3879439000.0,28921428000.0,493635379.0
TIMETECHNO,2024,49925007000.0,3104410000.0,25527502000.0,493635379.0
TIMETECHNO,2023,42894428000.0,2190375000.0,22692906000.0,493635379.0
TIMETECHNO,2022,36498401000.0,1880150000.0,20726789000.0,493635379.0
TIMKEN,2025,31341910000.0,4473860000.0,28448650000.0,75218734.0
TIMKEN,2024,28957130000.0,3921420000.0,24172640000.0,75218734.0
TIMKEN,2023,27878540000.0,3907450000.0,20371720000.0,75218734.0
TIMKEN,2022,21818280000.0,3271050000.0,16569420000.0,75218734.0
TINNARUBR,2025,5047149000.0,483557000.0,1781569000.0,18015757.0
TINNARUBR,2024,3620668000.0,402875000.0,1277768000.0,18015757.0
TINNARUBR,2023,2941063000.0,217993000.0,959843000.0,18015757.0
TINNARUBR,2022,2279081000.0,168972000.0,774310000.0,18015757.0
TIPSFILMS,2025,740399000.0,-454009000.0,454206000.0,4322886.0
TIPSFILMS,2024,776367000.0,10883000.0,908237000.0,4322886.0
TIPSFILMS,2023,614462000.0,243344000.0,919293000.0,4322886.0
TIPSFILMS,2022,668300000.0,69535000.0,676604000.0,4322886.0
TIPSMUSIC,2025,3106873000.0,1665615000.0,2095416000.0,127831590.0
TIPSMUSIC,2024,2415807000.0,1271670000.0,1794989000.0,127831590.0
TIPSMUSIC,2023,1867812000.0,765216000.0,1361809000.0,127831590.0
TIPSMUSIC,2022,1355864000.0,645556000.0,1024031000.0,127831590.0
TIRUMALCHM,2025,20369900000.0,-461000000.0,11556700000.0,120552774.0
TIRUMALCHM,2024,20715100000.0,-387900000.0,11462100000.0,120552774.0
TIRUMALCHM,2023,21203300000.0,898300000.0,11919200000.0,120552774.0
TIRUMALCHM,2022,19883700000.0,2812300000.0,10850100000.0,120552774.0
TIRUPATIFL,2025,1030155000.0,78554000.0,1070607000.0,118280000.0
TIRUPATIFL,2024,985912000.0,66421000.0,499156000.0,118280000.0
TIRUPATIFL,2023,833435000.0,94286000.0,362384000.0,118280000.0
TIRUPATIFL,2022,789916000.0,62231000.0,268098000.0,118280000.0
TITAGARH,2025,38677500000.0,2765300000.0,24829800000.0,134673768.0
TITAGARH,2024,38053100000.0,2884300000.0,22183300000.0,134673768.0
TITAGARH,2023,27553145000.0,1391207000.0,9635517000.0,134673768.0
TITAGARH,2022,14420670000.0,781537000.0,8421282000.0,134673768.0
TITAN,2025,602980000000.0,33370000000.0,116240000000.0,887045260.0
TITAN,2024,509360000000.0,34960000000.0,93930000000.0,887045260.0
TITAN,2023,404470000000.0,32500000000.0,118510000000.0,887045260.0
TITAN,2022,287360000000.0,21730000000.0,93030000000.0,887045260.0
TMB,2025,31508856000.0,11826072000.0,90086926000.0,158351454.0
TMB,2024,27956364000.0,10720325000.0,79212023000.0,158351454.0
TMB,2023,27231056000.0,10292590000.0,69283455000.0,158351454.0
TMB,2022,26274714000.0,8219087000.0,53357063000.0,158351454.0
TMCV,2025,4368210000000.0,229590000000.0,1161440000000.0,3682331373.0
